path,name,label
D:\pytorch\dataloader\data\37126_truck.png,truck,9
D:\pytorch\dataloader\data\37127_bird.png,bird,2
D:\pytorch\dataloader\data\37128_bird.png,bird,2
D:\pytorch\dataloader\data\37129_bird.png,bird,2
D:\pytorch\dataloader\data\3712_deer.png,deer,4
D:\pytorch\dataloader\data\3712_frog.png,frog,6
D:\pytorch\dataloader\data\37130_airplane.png,airplane,0
D:\pytorch\dataloader\data\37131_horse.png,horse,7
D:\pytorch\dataloader\data\37132_truck.png,truck,9
D:\pytorch\dataloader\data\37133_cat.png,cat,3
D:\pytorch\dataloader\data\37134_frog.png,frog,6
D:\pytorch\dataloader\data\37135_cat.png,cat,3
D:\pytorch\dataloader\data\37136_automobile.png,automobile,1
D:\pytorch\dataloader\data\37137_bird.png,bird,2
D:\pytorch\dataloader\data\37138_truck.png,truck,9
D:\pytorch\dataloader\data\37139_truck.png,truck,9
D:\pytorch\dataloader\data\3713_airplane.png,airplane,0
D:\pytorch\dataloader\data\3713_bird.png,bird,2
D:\pytorch\dataloader\data\37140_frog.png,frog,6
D:\pytorch\dataloader\data\37141_truck.png,truck,9
D:\pytorch\dataloader\data\37142_horse.png,horse,7
D:\pytorch\dataloader\data\37143_bird.png,bird,2
D:\pytorch\dataloader\data\37144_ship.png,ship,8
D:\pytorch\dataloader\data\37145_automobile.png,automobile,1
D:\pytorch\dataloader\data\37146_airplane.png,airplane,0
D:\pytorch\dataloader\data\37147_ship.png,ship,8
D:\pytorch\dataloader\data\37148_ship.png,ship,8
D:\pytorch\dataloader\data\37149_frog.png,frog,6
D:\pytorch\dataloader\data\3714_cat.png,cat,3
D:\pytorch\dataloader\data\3714_dog.png,dog,5
D:\pytorch\dataloader\data\37150_horse.png,horse,7
D:\pytorch\dataloader\data\37151_dog.png,dog,5
D:\pytorch\dataloader\data\37152_dog.png,dog,5
D:\pytorch\dataloader\data\37153_automobile.png,automobile,1
D:\pytorch\dataloader\data\37154_deer.png,deer,4
D:\pytorch\dataloader\data\37155_truck.png,truck,9
D:\pytorch\dataloader\data\37156_cat.png,cat,3
D:\pytorch\dataloader\data\37157_truck.png,truck,9
D:\pytorch\dataloader\data\37158_horse.png,horse,7
D:\pytorch\dataloader\data\37159_horse.png,horse,7
D:\pytorch\dataloader\data\3715_automobile.png,automobile,1
D:\pytorch\dataloader\data\3715_horse.png,horse,7
D:\pytorch\dataloader\data\37160_airplane.png,airplane,0
D:\pytorch\dataloader\data\37161_cat.png,cat,3
D:\pytorch\dataloader\data\37162_cat.png,cat,3
D:\pytorch\dataloader\data\37163_cat.png,cat,3
D:\pytorch\dataloader\data\37164_bird.png,bird,2
D:\pytorch\dataloader\data\37165_airplane.png,airplane,0
D:\pytorch\dataloader\data\37166_bird.png,bird,2
D:\pytorch\dataloader\data\37167_cat.png,cat,3
D:\pytorch\dataloader\data\37168_deer.png,deer,4
D:\pytorch\dataloader\data\37169_dog.png,dog,5
D:\pytorch\dataloader\data\3716_cat.png,cat,3
D:\pytorch\dataloader\data\3716_frog.png,frog,6
D:\pytorch\dataloader\data\37170_truck.png,truck,9
D:\pytorch\dataloader\data\37171_deer.png,deer,4
D:\pytorch\dataloader\data\37172_deer.png,deer,4
D:\pytorch\dataloader\data\37173_cat.png,cat,3
D:\pytorch\dataloader\data\37174_dog.png,dog,5
D:\pytorch\dataloader\data\37175_cat.png,cat,3
D:\pytorch\dataloader\data\37176_cat.png,cat,3
D:\pytorch\dataloader\data\37177_airplane.png,airplane,0
D:\pytorch\dataloader\data\37178_airplane.png,airplane,0
D:\pytorch\dataloader\data\37179_automobile.png,automobile,1
D:\pytorch\dataloader\data\3717_deer.png,deer,4
D:\pytorch\dataloader\data\3717_frog.png,frog,6
D:\pytorch\dataloader\data\37180_cat.png,cat,3
D:\pytorch\dataloader\data\37181_airplane.png,airplane,0
D:\pytorch\dataloader\data\37182_airplane.png,airplane,0
D:\pytorch\dataloader\data\37183_automobile.png,automobile,1
D:\pytorch\dataloader\data\37184_dog.png,dog,5
D:\pytorch\dataloader\data\37185_bird.png,bird,2
D:\pytorch\dataloader\data\37186_horse.png,horse,7
D:\pytorch\dataloader\data\37187_cat.png,cat,3
D:\pytorch\dataloader\data\37188_frog.png,frog,6
D:\pytorch\dataloader\data\37189_airplane.png,airplane,0
D:\pytorch\dataloader\data\3718_deer.png,deer,4
D:\pytorch\dataloader\data\3718_ship.png,ship,8
D:\pytorch\dataloader\data\37190_horse.png,horse,7
D:\pytorch\dataloader\data\37191_airplane.png,airplane,0
D:\pytorch\dataloader\data\37192_deer.png,deer,4
D:\pytorch\dataloader\data\37193_deer.png,deer,4
D:\pytorch\dataloader\data\37194_cat.png,cat,3
D:\pytorch\dataloader\data\37195_truck.png,truck,9
D:\pytorch\dataloader\data\37196_dog.png,dog,5
D:\pytorch\dataloader\data\37197_truck.png,truck,9
D:\pytorch\dataloader\data\37198_bird.png,bird,2
D:\pytorch\dataloader\data\37199_airplane.png,airplane,0
D:\pytorch\dataloader\data\3719_dog.png,dog,5
D:\pytorch\dataloader\data\3719_truck.png,truck,9
D:\pytorch\dataloader\data\371_airplane.png,airplane,0
D:\pytorch\dataloader\data\371_horse.png,horse,7
D:\pytorch\dataloader\data\37200_horse.png,horse,7
D:\pytorch\dataloader\data\37201_truck.png,truck,9
D:\pytorch\dataloader\data\37202_horse.png,horse,7
D:\pytorch\dataloader\data\37203_automobile.png,automobile,1
D:\pytorch\dataloader\data\37204_cat.png,cat,3
D:\pytorch\dataloader\data\37205_horse.png,horse,7
D:\pytorch\dataloader\data\37206_frog.png,frog,6
D:\pytorch\dataloader\data\37207_ship.png,ship,8
D:\pytorch\dataloader\data\37208_bird.png,bird,2
D:\pytorch\dataloader\data\37209_cat.png,cat,3
D:\pytorch\dataloader\data\3720_bird.png,bird,2
D:\pytorch\dataloader\data\3720_ship.png,ship,8
D:\pytorch\dataloader\data\37210_dog.png,dog,5
D:\pytorch\dataloader\data\37211_horse.png,horse,7
D:\pytorch\dataloader\data\37212_bird.png,bird,2
D:\pytorch\dataloader\data\37213_automobile.png,automobile,1
D:\pytorch\dataloader\data\37214_deer.png,deer,4
D:\pytorch\dataloader\data\37215_cat.png,cat,3
D:\pytorch\dataloader\data\37216_dog.png,dog,5
D:\pytorch\dataloader\data\37217_cat.png,cat,3
D:\pytorch\dataloader\data\37218_dog.png,dog,5
D:\pytorch\dataloader\data\37219_frog.png,frog,6
D:\pytorch\dataloader\data\3721_airplane.png,airplane,0
D:\pytorch\dataloader\data\3721_bird.png,bird,2
D:\pytorch\dataloader\data\37220_truck.png,truck,9
D:\pytorch\dataloader\data\37221_frog.png,frog,6
D:\pytorch\dataloader\data\37222_horse.png,horse,7
D:\pytorch\dataloader\data\37223_cat.png,cat,3
D:\pytorch\dataloader\data\37224_dog.png,dog,5
D:\pytorch\dataloader\data\37225_truck.png,truck,9
D:\pytorch\dataloader\data\37226_truck.png,truck,9
D:\pytorch\dataloader\data\37227_frog.png,frog,6
D:\pytorch\dataloader\data\37228_horse.png,horse,7
D:\pytorch\dataloader\data\37229_dog.png,dog,5
D:\pytorch\dataloader\data\3722_horse.png,horse,7
D:\pytorch\dataloader\data\3722_truck.png,truck,9
D:\pytorch\dataloader\data\37230_horse.png,horse,7
D:\pytorch\dataloader\data\37231_frog.png,frog,6
D:\pytorch\dataloader\data\37232_bird.png,bird,2
D:\pytorch\dataloader\data\37233_airplane.png,airplane,0
D:\pytorch\dataloader\data\37234_deer.png,deer,4
D:\pytorch\dataloader\data\37235_automobile.png,automobile,1
D:\pytorch\dataloader\data\37236_cat.png,cat,3
D:\pytorch\dataloader\data\37237_deer.png,deer,4
D:\pytorch\dataloader\data\37238_frog.png,frog,6
D:\pytorch\dataloader\data\37239_automobile.png,automobile,1
D:\pytorch\dataloader\data\3723_automobile.png,automobile,1
D:\pytorch\dataloader\data\3723_deer.png,deer,4
D:\pytorch\dataloader\data\37240_airplane.png,airplane,0
D:\pytorch\dataloader\data\37241_deer.png,deer,4
D:\pytorch\dataloader\data\37242_truck.png,truck,9
D:\pytorch\dataloader\data\37243_bird.png,bird,2
D:\pytorch\dataloader\data\37244_horse.png,horse,7
D:\pytorch\dataloader\data\37245_truck.png,truck,9
D:\pytorch\dataloader\data\37246_airplane.png,airplane,0
D:\pytorch\dataloader\data\37247_bird.png,bird,2
D:\pytorch\dataloader\data\37248_automobile.png,automobile,1
D:\pytorch\dataloader\data\37249_truck.png,truck,9
D:\pytorch\dataloader\data\3724_frog.png,frog,6
D:\pytorch\dataloader\data\37250_airplane.png,airplane,0
D:\pytorch\dataloader\data\37251_cat.png,cat,3
D:\pytorch\dataloader\data\37252_dog.png,dog,5
D:\pytorch\dataloader\data\37253_automobile.png,automobile,1
D:\pytorch\dataloader\data\37254_horse.png,horse,7
D:\pytorch\dataloader\data\37255_bird.png,bird,2
D:\pytorch\dataloader\data\37256_frog.png,frog,6
D:\pytorch\dataloader\data\37257_automobile.png,automobile,1
D:\pytorch\dataloader\data\37258_ship.png,ship,8
D:\pytorch\dataloader\data\37259_automobile.png,automobile,1
D:\pytorch\dataloader\data\3725_airplane.png,airplane,0
D:\pytorch\dataloader\data\3725_bird.png,bird,2
D:\pytorch\dataloader\data\37260_automobile.png,automobile,1
D:\pytorch\dataloader\data\37261_frog.png,frog,6
D:\pytorch\dataloader\data\37262_horse.png,horse,7
D:\pytorch\dataloader\data\37263_cat.png,cat,3
D:\pytorch\dataloader\data\37264_automobile.png,automobile,1
D:\pytorch\dataloader\data\37265_airplane.png,airplane,0
D:\pytorch\dataloader\data\37266_horse.png,horse,7
D:\pytorch\dataloader\data\37267_horse.png,horse,7
D:\pytorch\dataloader\data\37268_bird.png,bird,2
D:\pytorch\dataloader\data\37269_automobile.png,automobile,1
D:\pytorch\dataloader\data\3726_dog.png,dog,5
D:\pytorch\dataloader\data\3726_horse.png,horse,7
D:\pytorch\dataloader\data\37270_frog.png,frog,6
D:\pytorch\dataloader\data\37271_cat.png,cat,3
D:\pytorch\dataloader\data\37272_dog.png,dog,5
D:\pytorch\dataloader\data\37273_horse.png,horse,7
D:\pytorch\dataloader\data\37274_deer.png,deer,4
D:\pytorch\dataloader\data\37275_frog.png,frog,6
D:\pytorch\dataloader\data\37276_airplane.png,airplane,0
D:\pytorch\dataloader\data\37277_bird.png,bird,2
D:\pytorch\dataloader\data\37278_bird.png,bird,2
D:\pytorch\dataloader\data\37279_airplane.png,airplane,0
D:\pytorch\dataloader\data\3727_automobile.png,automobile,1
D:\pytorch\dataloader\data\3727_truck.png,truck,9
D:\pytorch\dataloader\data\37280_bird.png,bird,2
D:\pytorch\dataloader\data\37281_deer.png,deer,4
D:\pytorch\dataloader\data\37282_dog.png,dog,5
D:\pytorch\dataloader\data\37283_bird.png,bird,2
D:\pytorch\dataloader\data\37284_frog.png,frog,6
D:\pytorch\dataloader\data\37285_truck.png,truck,9
D:\pytorch\dataloader\data\37286_horse.png,horse,7
D:\pytorch\dataloader\data\37287_frog.png,frog,6
D:\pytorch\dataloader\data\37288_deer.png,deer,4
D:\pytorch\dataloader\data\37289_frog.png,frog,6
D:\pytorch\dataloader\data\3728_bird.png,bird,2
D:\pytorch\dataloader\data\3728_cat.png,cat,3
D:\pytorch\dataloader\data\37290_deer.png,deer,4
D:\pytorch\dataloader\data\37291_dog.png,dog,5
D:\pytorch\dataloader\data\37292_horse.png,horse,7
D:\pytorch\dataloader\data\37293_horse.png,horse,7
D:\pytorch\dataloader\data\37294_deer.png,deer,4
D:\pytorch\dataloader\data\37295_truck.png,truck,9
D:\pytorch\dataloader\data\37296_automobile.png,automobile,1
D:\pytorch\dataloader\data\37297_cat.png,cat,3
D:\pytorch\dataloader\data\37298_bird.png,bird,2
D:\pytorch\dataloader\data\37299_ship.png,ship,8
D:\pytorch\dataloader\data\3729_frog.png,frog,6
D:\pytorch\dataloader\data\3729_ship.png,ship,8
D:\pytorch\dataloader\data\372_deer.png,deer,4
D:\pytorch\dataloader\data\372_truck.png,truck,9
D:\pytorch\dataloader\data\37300_cat.png,cat,3
D:\pytorch\dataloader\data\37301_automobile.png,automobile,1
D:\pytorch\dataloader\data\37302_horse.png,horse,7
D:\pytorch\dataloader\data\37303_automobile.png,automobile,1
D:\pytorch\dataloader\data\37304_cat.png,cat,3
D:\pytorch\dataloader\data\37305_bird.png,bird,2
D:\pytorch\dataloader\data\37306_horse.png,horse,7
D:\pytorch\dataloader\data\37307_ship.png,ship,8
D:\pytorch\dataloader\data\37308_ship.png,ship,8
D:\pytorch\dataloader\data\37309_automobile.png,automobile,1
D:\pytorch\dataloader\data\3730_automobile.png,automobile,1
D:\pytorch\dataloader\data\3730_frog.png,frog,6
D:\pytorch\dataloader\data\37310_dog.png,dog,5
D:\pytorch\dataloader\data\37311_cat.png,cat,3
D:\pytorch\dataloader\data\37312_dog.png,dog,5
D:\pytorch\dataloader\data\37313_deer.png,deer,4
D:\pytorch\dataloader\data\37314_truck.png,truck,9
D:\pytorch\dataloader\data\37315_bird.png,bird,2
D:\pytorch\dataloader\data\37316_dog.png,dog,5
D:\pytorch\dataloader\data\37317_dog.png,dog,5
D:\pytorch\dataloader\data\37318_ship.png,ship,8
D:\pytorch\dataloader\data\37319_horse.png,horse,7
D:\pytorch\dataloader\data\3731_airplane.png,airplane,0
D:\pytorch\dataloader\data\3731_frog.png,frog,6
D:\pytorch\dataloader\data\37320_automobile.png,automobile,1
D:\pytorch\dataloader\data\37321_bird.png,bird,2
D:\pytorch\dataloader\data\37322_airplane.png,airplane,0
D:\pytorch\dataloader\data\37323_ship.png,ship,8
D:\pytorch\dataloader\data\37324_airplane.png,airplane,0
D:\pytorch\dataloader\data\37325_airplane.png,airplane,0
D:\pytorch\dataloader\data\37326_truck.png,truck,9
D:\pytorch\dataloader\data\37327_automobile.png,automobile,1
D:\pytorch\dataloader\data\37328_airplane.png,airplane,0
D:\pytorch\dataloader\data\37329_ship.png,ship,8
D:\pytorch\dataloader\data\3732_deer.png,deer,4
D:\pytorch\dataloader\data\3732_truck.png,truck,9
D:\pytorch\dataloader\data\37330_airplane.png,airplane,0
D:\pytorch\dataloader\data\37331_dog.png,dog,5
D:\pytorch\dataloader\data\37332_frog.png,frog,6
D:\pytorch\dataloader\data\37333_bird.png,bird,2
D:\pytorch\dataloader\data\37334_airplane.png,airplane,0
D:\pytorch\dataloader\data\37335_ship.png,ship,8
D:\pytorch\dataloader\data\37336_bird.png,bird,2
D:\pytorch\dataloader\data\37337_bird.png,bird,2
D:\pytorch\dataloader\data\37338_dog.png,dog,5
D:\pytorch\dataloader\data\37339_bird.png,bird,2
D:\pytorch\dataloader\data\3733_bird.png,bird,2
D:\pytorch\dataloader\data\3733_horse.png,horse,7
D:\pytorch\dataloader\data\37340_deer.png,deer,4
D:\pytorch\dataloader\data\37341_dog.png,dog,5
D:\pytorch\dataloader\data\37342_deer.png,deer,4
D:\pytorch\dataloader\data\37343_bird.png,bird,2
D:\pytorch\dataloader\data\37344_frog.png,frog,6
D:\pytorch\dataloader\data\37345_deer.png,deer,4
D:\pytorch\dataloader\data\37346_horse.png,horse,7
D:\pytorch\dataloader\data\37347_truck.png,truck,9
D:\pytorch\dataloader\data\37348_ship.png,ship,8
D:\pytorch\dataloader\data\37349_truck.png,truck,9
D:\pytorch\dataloader\data\3734_automobile.png,automobile,1
D:\pytorch\dataloader\data\3734_horse.png,horse,7
D:\pytorch\dataloader\data\37350_cat.png,cat,3
D:\pytorch\dataloader\data\37351_frog.png,frog,6
D:\pytorch\dataloader\data\37352_bird.png,bird,2
D:\pytorch\dataloader\data\37353_bird.png,bird,2
D:\pytorch\dataloader\data\37354_automobile.png,automobile,1
D:\pytorch\dataloader\data\37355_airplane.png,airplane,0
D:\pytorch\dataloader\data\37356_frog.png,frog,6
D:\pytorch\dataloader\data\37357_cat.png,cat,3
D:\pytorch\dataloader\data\37358_airplane.png,airplane,0
D:\pytorch\dataloader\data\37359_dog.png,dog,5
D:\pytorch\dataloader\data\3735_automobile.png,automobile,1
D:\pytorch\dataloader\data\3735_dog.png,dog,5
D:\pytorch\dataloader\data\37360_dog.png,dog,5
D:\pytorch\dataloader\data\37361_bird.png,bird,2
D:\pytorch\dataloader\data\37362_ship.png,ship,8
D:\pytorch\dataloader\data\37363_truck.png,truck,9
D:\pytorch\dataloader\data\37364_dog.png,dog,5
D:\pytorch\dataloader\data\37365_automobile.png,automobile,1
D:\pytorch\dataloader\data\37366_dog.png,dog,5
D:\pytorch\dataloader\data\37367_cat.png,cat,3
D:\pytorch\dataloader\data\37368_bird.png,bird,2
D:\pytorch\dataloader\data\37369_dog.png,dog,5
D:\pytorch\dataloader\data\3736_cat.png,cat,3
D:\pytorch\dataloader\data\3736_deer.png,deer,4
D:\pytorch\dataloader\data\37370_cat.png,cat,3
D:\pytorch\dataloader\data\37371_airplane.png,airplane,0
D:\pytorch\dataloader\data\37372_frog.png,frog,6
D:\pytorch\dataloader\data\37373_bird.png,bird,2
D:\pytorch\dataloader\data\37374_bird.png,bird,2
D:\pytorch\dataloader\data\37375_dog.png,dog,5
D:\pytorch\dataloader\data\37376_truck.png,truck,9
D:\pytorch\dataloader\data\37377_airplane.png,airplane,0
D:\pytorch\dataloader\data\37378_frog.png,frog,6
D:\pytorch\dataloader\data\37379_horse.png,horse,7
D:\pytorch\dataloader\data\3737_bird.png,bird,2
D:\pytorch\dataloader\data\3737_truck.png,truck,9
D:\pytorch\dataloader\data\37380_frog.png,frog,6
D:\pytorch\dataloader\data\37381_dog.png,dog,5
D:\pytorch\dataloader\data\37382_automobile.png,automobile,1
D:\pytorch\dataloader\data\37383_truck.png,truck,9
D:\pytorch\dataloader\data\37384_ship.png,ship,8
D:\pytorch\dataloader\data\37385_automobile.png,automobile,1
D:\pytorch\dataloader\data\37386_deer.png,deer,4
D:\pytorch\dataloader\data\37387_truck.png,truck,9
D:\pytorch\dataloader\data\37388_deer.png,deer,4
D:\pytorch\dataloader\data\37389_deer.png,deer,4
D:\pytorch\dataloader\data\3738_ship.png,ship,8
D:\pytorch\dataloader\data\3738_truck.png,truck,9
D:\pytorch\dataloader\data\37390_automobile.png,automobile,1
D:\pytorch\dataloader\data\37391_dog.png,dog,5
D:\pytorch\dataloader\data\37392_truck.png,truck,9
D:\pytorch\dataloader\data\37393_ship.png,ship,8
D:\pytorch\dataloader\data\37394_ship.png,ship,8
D:\pytorch\dataloader\data\37395_dog.png,dog,5
D:\pytorch\dataloader\data\37396_dog.png,dog,5
D:\pytorch\dataloader\data\37397_bird.png,bird,2
D:\pytorch\dataloader\data\37398_ship.png,ship,8
D:\pytorch\dataloader\data\37399_cat.png,cat,3
D:\pytorch\dataloader\data\3739_frog.png,frog,6
D:\pytorch\dataloader\data\3739_horse.png,horse,7
D:\pytorch\dataloader\data\373_airplane.png,airplane,0
D:\pytorch\dataloader\data\373_deer.png,deer,4
D:\pytorch\dataloader\data\37400_truck.png,truck,9
D:\pytorch\dataloader\data\37401_automobile.png,automobile,1
D:\pytorch\dataloader\data\37402_dog.png,dog,5
D:\pytorch\dataloader\data\37403_bird.png,bird,2
D:\pytorch\dataloader\data\37404_frog.png,frog,6
D:\pytorch\dataloader\data\37405_horse.png,horse,7
D:\pytorch\dataloader\data\37406_ship.png,ship,8
D:\pytorch\dataloader\data\37407_truck.png,truck,9
D:\pytorch\dataloader\data\37408_cat.png,cat,3
D:\pytorch\dataloader\data\37409_bird.png,bird,2
D:\pytorch\dataloader\data\3740_airplane.png,airplane,0
D:\pytorch\dataloader\data\3740_ship.png,ship,8
D:\pytorch\dataloader\data\37410_cat.png,cat,3
D:\pytorch\dataloader\data\37411_ship.png,ship,8
D:\pytorch\dataloader\data\37412_automobile.png,automobile,1
D:\pytorch\dataloader\data\37413_truck.png,truck,9
D:\pytorch\dataloader\data\37414_cat.png,cat,3
D:\pytorch\dataloader\data\37415_cat.png,cat,3
D:\pytorch\dataloader\data\37416_ship.png,ship,8
D:\pytorch\dataloader\data\37417_cat.png,cat,3
D:\pytorch\dataloader\data\37418_automobile.png,automobile,1
D:\pytorch\dataloader\data\37419_dog.png,dog,5
D:\pytorch\dataloader\data\3741_airplane.png,airplane,0
D:\pytorch\dataloader\data\3741_bird.png,bird,2
D:\pytorch\dataloader\data\37420_ship.png,ship,8
D:\pytorch\dataloader\data\37421_cat.png,cat,3
D:\pytorch\dataloader\data\37422_automobile.png,automobile,1
D:\pytorch\dataloader\data\37423_horse.png,horse,7
D:\pytorch\dataloader\data\37424_bird.png,bird,2
D:\pytorch\dataloader\data\37425_cat.png,cat,3
D:\pytorch\dataloader\data\37426_frog.png,frog,6
D:\pytorch\dataloader\data\37427_truck.png,truck,9
D:\pytorch\dataloader\data\37428_automobile.png,automobile,1
D:\pytorch\dataloader\data\37429_cat.png,cat,3
D:\pytorch\dataloader\data\3742_frog.png,frog,6
D:\pytorch\dataloader\data\3742_truck.png,truck,9
D:\pytorch\dataloader\data\37430_horse.png,horse,7
D:\pytorch\dataloader\data\37431_deer.png,deer,4
D:\pytorch\dataloader\data\37432_airplane.png,airplane,0
D:\pytorch\dataloader\data\37433_truck.png,truck,9
D:\pytorch\dataloader\data\37434_dog.png,dog,5
D:\pytorch\dataloader\data\37435_bird.png,bird,2
D:\pytorch\dataloader\data\37436_dog.png,dog,5
D:\pytorch\dataloader\data\37437_ship.png,ship,8
D:\pytorch\dataloader\data\37438_deer.png,deer,4
D:\pytorch\dataloader\data\37439_airplane.png,airplane,0
D:\pytorch\dataloader\data\3743_automobile.png,automobile,1
D:\pytorch\dataloader\data\3743_cat.png,cat,3
D:\pytorch\dataloader\data\37440_automobile.png,automobile,1
D:\pytorch\dataloader\data\37441_dog.png,dog,5
D:\pytorch\dataloader\data\37442_deer.png,deer,4
D:\pytorch\dataloader\data\37443_truck.png,truck,9
D:\pytorch\dataloader\data\37444_truck.png,truck,9
D:\pytorch\dataloader\data\37445_cat.png,cat,3
D:\pytorch\dataloader\data\37446_bird.png,bird,2
D:\pytorch\dataloader\data\37447_truck.png,truck,9
D:\pytorch\dataloader\data\37448_horse.png,horse,7
D:\pytorch\dataloader\data\37449_horse.png,horse,7
D:\pytorch\dataloader\data\3744_automobile.png,automobile,1
D:\pytorch\dataloader\data\3744_deer.png,deer,4
